2018-06-08 14:59:03,749 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@174d20a: startup date [Fri Jun 08 14:59:03 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-18 13:20:23,082 | WARN  | Transport Connection to: tcp://127.0.0.1:60405 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60405@61616
2018-10-18 13:20:34,555 | WARN  | Transport Connection to: tcp://127.0.0.1:60496 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60496@61616
2018-10-18 13:20:53,071 | WARN  | Transport Connection to: tcp://127.0.0.1:60082 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60082@61616
2018-10-18 13:21:35,027 | WARN  | Transport Connection to: tcp://127.0.0.1:60570 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60570@61616
2018-10-18 13:24:09,508 | WARN  | Transport Connection to: tcp://127.0.0.1:60809 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60809@61616
2018-10-18 13:25:43,242 | WARN  | Transport Connection to: tcp://127.0.0.1:56632 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:56632@61616
2018-10-18 13:28:04,155 | WARN  | Transport Connection to: tcp://127.0.0.1:60904 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60904@61616
2018-10-18 13:28:12,047 | WARN  | Transport Connection to: tcp://127.0.0.1:61337 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61337@61616
2018-10-18 13:45:21,222 | WARN  | Transport Connection to: tcp://127.0.0.1:63484 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63484@61616
2018-10-18 13:47:45,732 | WARN  | Transport Connection to: tcp://127.0.0.1:63626 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63626@61616
2018-10-18 13:47:57,160 | WARN  | Transport Connection to: tcp://127.0.0.1:63905 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63905@61616
2018-10-18 13:50:14,589 | WARN  | Transport Connection to: tcp://127.0.0.1:64146 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64146@61616
2018-10-18 13:53:26,603 | WARN  | Transport Connection to: tcp://127.0.0.1:64336 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64336@61616
2018-10-18 13:53:47,810 | WARN  | Transport Connection to: tcp://127.0.0.1:64667 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64667@61616
2018-10-18 14:14:08,148 | WARN  | Transport Connection to: tcp://127.0.0.1:64719 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64719@61616
2018-10-18 14:16:41,749 | WARN  | Transport Connection to: tcp://127.0.0.1:50953 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50953@61616
2018-10-18 17:14:28,245 | WARN  | Transport Connection to: tcp://127.0.0.1:51981 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51981@61616
2018-10-18 17:14:46,381 | WARN  | Transport Connection to: tcp://127.0.0.1:51769 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51769@61616
2018-10-18 17:14:47,253 | WARN  | Transport Connection to: tcp://127.0.0.1:51580 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51580@61616
2018-10-19 09:18:21,929 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Fri Oct 19 09:18:21 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-19 09:18:24,831 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-19 09:18:24,903 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-19 09:18:27,775 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-19 09:18:27,937 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-19 09:18:27,967 | INFO  | Recovery replayed 975 operations from the journal in 0.168 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-19 09:18:28,271 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50641-1539911907995-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-19 09:18:28,420 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 09:18:28,421 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 09:18:28,426 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 09:18:28,427 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 09:18:28,431 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 09:18:28,431 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 09:18:28,436 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 09:18:28,436 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 09:18:29,758 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-19 09:18:29,759 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 09:18:29,759 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50641-1539911907995-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-19 09:18:29,760 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-19 09:18:30,564 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-19 09:18:30,786 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-19 09:18:31,637 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-19 11:43:48,643 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Fri Oct 19 11:43:48 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-19 11:43:51,837 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-19 11:43:51,933 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-19 11:43:54,312 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-19 11:43:54,381 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-19 11:43:54,470 | INFO  | Recovery replayed 2501 operations from the journal in 0.152 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-19 11:43:54,678 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-52502-1539920634497-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-19 11:43:54,836 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 11:43:54,837 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 11:43:54,842 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 11:43:54,843 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 11:43:54,850 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 11:43:54,852 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 11:43:54,856 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 11:43:54,857 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 11:43:55,608 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-19 11:43:55,609 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 11:43:55,610 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-52502-1539920634497-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-19 11:43:55,610 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-19 11:43:56,480 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-19 11:43:56,739 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-19 11:43:57,751 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-19 16:37:11,252 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Fri Oct 19 16:37:11 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-19 16:37:18,097 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-19 16:37:18,214 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-19 16:37:25,965 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-19 16:37:26,074 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-19 16:37:26,226 | INFO  | Recovery replayed 5325 operations from the journal in 0.251 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-19 16:37:26,494 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-51786-1539938246263-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-19 16:37:26,663 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 16:37:26,663 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 16:37:26,669 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 16:37:26,670 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 16:37:26,675 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 16:37:26,676 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 16:37:26,680 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-19 16:37:26,681 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 16:37:27,506 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-19 16:37:27,507 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-19 16:37:27,507 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-51786-1539938246263-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-19 16:37:27,508 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-19 16:37:28,710 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-19 16:37:28,959 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-19 16:37:30,529 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-22 09:08:36,216 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Mon Oct 22 09:08:36 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-22 09:08:42,312 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-22 09:08:42,343 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-22 09:08:46,046 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-22 09:08:46,192 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-22 09:08:46,408 | INFO  | Recovery replayed 6169 operations from the journal in 0.357 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-22 09:08:46,738 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-62385-1540170526553-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-22 09:08:47,014 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-22 09:08:47,015 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-22 09:08:47,021 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-22 09:08:47,022 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-22 09:08:47,027 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-22 09:08:47,028 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-22 09:08:47,033 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-22 09:08:47,033 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-22 09:08:47,715 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-22 09:08:47,715 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-22 09:08:47,716 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-62385-1540170526553-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-22 09:08:47,716 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-22 09:08:48,601 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-22 09:08:48,772 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-22 09:08:51,362 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-23 09:08:39,115 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Tue Oct 23 09:08:39 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-23 09:08:46,228 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-23 09:08:46,759 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-23 09:08:54,590 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-23 09:08:54,735 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-23 09:08:55,044 | INFO  | Recovery replayed 12404 operations from the journal in 0.437 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-23 09:08:55,490 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50543-1540256935149-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-23 09:08:55,891 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-23 09:08:55,891 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 09:08:55,897 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-23 09:08:55,898 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 09:08:55,903 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-23 09:08:55,904 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 09:08:55,911 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-23 09:08:55,911 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 09:08:57,556 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-23 09:08:57,569 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 09:08:57,569 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50543-1540256935149-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-23 09:08:57,570 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-23 09:08:59,961 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-23 09:09:00,521 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-23 09:09:02,925 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-23 10:07:40,648 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Tue Oct 23 10:07:40 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-23 10:07:46,944 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-23 10:07:47,174 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-23 10:07:59,366 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-23 10:08:00,087 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-23 10:08:00,413 | INFO  | Recovery replayed 12996 operations from the journal in 1.015 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-23 10:08:01,542 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50282-1540260480556-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-23 10:08:01,836 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-23 10:08:01,837 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 10:08:01,841 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-23 10:08:01,842 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 10:08:01,847 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-23 10:08:01,847 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 10:08:01,852 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-23 10:08:01,852 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 10:08:03,859 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-23 10:08:03,860 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-23 10:08:03,860 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50282-1540260480556-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-23 10:08:03,861 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-23 10:08:11,880 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-23 10:08:13,615 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-23 10:08:18,329 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-24 11:44:07,624 | WARN  | Transport Connection to: tcp://127.0.0.1:63312 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63312@61616
2018-10-25 08:53:55,196 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Thu Oct 25 08:53:55 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-25 08:53:57,269 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-25 08:53:57,291 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-25 08:53:57,803 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-25 08:53:57,962 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-25 08:53:58,129 | INFO  | Recovery replayed 4377 operations from the journal in 0.245 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-25 08:53:58,282 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-51529-1540428838147-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-25 08:53:58,361 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-25 08:53:58,363 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-25 08:53:58,369 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-25 08:53:58,370 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-25 08:53:58,376 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-25 08:53:58,376 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-25 08:53:58,381 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
